1731405292000,1,27,13.8,51.0,28.0,1
1731405292000,1,3,20.9,184.0,15.0,1
1731405292000,1,2,15.8,152.0,11.0,1
1731405293000,1,3,20.8,184.0,15.0,1
1731405293000,1,2,15.8,152.0,11.0,1
1731405294000,1,3,20.8,184.0,15.0,1
1731405294000,1,2,15.8,152.0,11.0,1
1731405295000,1,3,20.7,184.0,15.0,1
1731405295000,1,2,15.9,152.0,11.0,1
1731405296000,1,3,20.6,184.0,15.0,1
1731405296000,1,2,15.9,152.0,11.0,1
1731405297000,1,3,20.5,184.0,15.0,1
1731405297000,1,2,19.1,152.0,11.0,1
1731405298000,1,3,20.5,184.0,15.0,1
1731405298000,1,2,19.1,152.0,11.0,1
1731405299000,1,3,20.5,184.0,15.0,1
1731405299000,1,2,19.2,152.0,11.0,1
1731405300000,1,3,20.5,184.0,15.0,1
1731405300000,1,2,19.3,152.0,11.0,1
1731405301000,1,3,20.5,184.0,15.0,1
1731405301000,1,2,19.4,152.0,11.0,1
1731405302000,1,3,20.5,184.0,15.0,1
1731405302000,1,2,19.5,152.0,11.0,1
1731405303000,1,3,20.5,184.0,15.0,1
1731405303000,1,2,19.5,152.0,11.0,1
1731405304000,1,3,20.5,184.0,15.0,1
1731405304000,1,2,19.6,152.0,11.0,1
1731405305000,1,3,20.5,184.0,15.0,1
1731405305000,1,2,19.6,152.0,11.0,1
1731405306000,1,3,20.5,184.0,15.0,1
1731405306000,1,2,12.6,152.0,11.0,1
1731405307000,1,3,20.5,184.0,15.0,1
1731405307000,1,2,19.9,152.0,11.0,1
1731405308000,1,3,20.5,184.0,15.0,1
1731405308000,1,2,20.7,152.0,11.0,1
1731405309000,1,3,12.7,184.0,15.0,1
1731405309000,1,2,20.5,152.0,11.0,1
1731405310000,1,3,12.7,184.0,15.0,1
1731405310000,1,2,18.2,152.0,11.0,1
1731405311000,1,3,12.7,184.0,15.0,1
1731405311000,1,2,18.3,152.0,11.0,1
1731405312000,1,3,13.3,184.0,15.0,1
1731405312000,1,2,18.4,152.0,11.0,1
1731405313000,1,3,18.8,184.0,15.0,1
1731405313000,1,2,18.4,152.0,11.0,1
1731405314000,1,3,19.0,184.0,15.0,1
1731405314000,1,2,18.5,152.0,11.0,1
1731405315000,1,3,18.6,184.0,15.0,1
1731405315000,1,2,18.5,152.0,11.0,1
1731405316000,1,3,18.3,184.0,15.0,1
1731405316000,1,2,18.6,152.0,11.0,1
1731405317000,1,3,18.3,184.0,15.0,1
1731405317000,1,2,14.5,152.0,11.0,1
1731405318000,1,3,18.3,184.0,15.0,1
1731405318000,1,2,14.5,152.0,11.0,1
1731405319000,1,3,18.2,184.0,15.0,1
1731405319000,1,2,17.9,152.0,11.0,1
1731405320000,1,3,18.2,184.0,15.0,1
1731405320000,1,2,18.0,152.0,11.0,1
1731405321000,1,3,14.4,184.0,15.0,1
