Fix,GPS,22.5949439300,88.3617359400,-45.344879150390625,0.0,9.935046,,1731224741000,0.07070262,,561496791478084,2.5,0,,,
Fix,GPS,22.5949439500,88.3617359300,-45.345733642578125,0.0,9.935046,,1731224742000,0.070702374,,561497798714699,2.5,0,,,
Fix,GPS,22.5949439700,88.3617359200,-45.345184326171875,0.0,9.935046,,1731224743000,0.07070314,,561498788122719,2.5,0,,,
Fix,GPS,22.5949439800,88.3617359200,-45.34429931640625,0.0,9.935046,,1731224744000,0.070706,,561499788229490,2.5,0,,,
Fix,GPS,22.5949439800,88.3617359100,-45.343048095703125,0.0,9.935046,,1731224745000,0.07070256,,561500791497093,2.5,0,,,
Fix,GPS,22.5949439900,88.3617359100,-45.34259033203125,0.0,9.935046,,1731224746000,0.07070284,,561501793069281,2.5,0,,,
Fix,GPS,22.5949440000,88.3617359000,-45.340179443359375,0.0,9.935046,,1731224747000,0.07070319,,561502787953915,2.5,0,,,
Fix,GPS,22.5949440100,88.3617359000,-45.33837890625,0.0,9.935046,,1731224748000,0.070702836,,561503787897561,2.5,0,,,
Fix,GPS,22.5949440200,88.3617359000,-45.33648681640625,0.0,9.935046,,1731224749000,0.070702896,,561504797147248,2.5,0,,,
Fix,GPS,22.5949440200,88.3617359000,-45.333648681640625,0.0,9.935046,,1731224750000,0.07070344,,561505788621051,2.5,0,,,
Fix,GPS,22.5949440300,88.3617359000,-45.33154296875,0.0,9.935046,,1731224751000,0.07070274,,561506800959331,2.5,0,,,
Fix,GPS,22.5949440400,88.3617358900,-45.3292236328125,0.0,9.935046,,1731224752000,0.070703536,,561507787402663,2.5,0,,,
Fix,GPS,22.5949440500,88.3617358900,-45.327178955078125,0.0,9.935046,,1731224753000,0.070704,,561508791069018,2.5,0,,,
Fix,GPS,22.5949440500,88.3617358900,-45.32470703125,0.0,9.935046,,1731224754000,0.070703655,,561509794812663,2.5,0,,,
